experiment,subject,english,age,sex,condition,trial_type,word,response
2,exp2_108,100,4.36,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_108,100,4.36,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_108,100,4.36,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_108,100,4.36,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_108,100,4.36,female,Implausible,Exposure,book_plane,Implausible
2,exp2_108,100,4.36,female,Implausible,Test,bugsbags,Plausible
2,exp2_108,100,4.36,female,Implausible,Test,penpan,Plausible
2,exp2_108,100,4.36,female,Implausible,Test,ballbowl,Implausible
2,exp2_108,100,4.36,female,Implausible,Test,goatscoats,Plausible
2,exp2_108,100,4.36,female,Implausible,Test,tiedie,Plausible
2,exp2_108,100,4.36,female,Implausible,Test,vanfan,Implausible
2,exp2_108,100,4.36,female,Implausible,Test,capcup,Implausible
2,exp2_109,75,4.43,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_109,75,4.43,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_109,75,4.43,male,Implausible,Exposure,book_plane,Implausible
2,exp2_109,75,4.43,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_109,75,4.43,male,Implausible,Exposure,knife_camel,Plausible
2,exp2_109,75,4.43,male,Implausible,Exposure,cat_hammers,Plausible
2,exp2_109,75,4.43,male,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_109,75,4.43,male,Implausible,Exposure,house_nose,Plausible
2,exp2_109,75,4.43,male,Implausible,Test,vanfan,Implausible
2,exp2_109,75,4.43,male,Implausible,Test,penpan,Implausible
2,exp2_109,75,4.43,male,Implausible,Test,bugsbags,Plausible
2,exp2_109,75,4.43,male,Implausible,Test,ballbowl,Plausible
2,exp2_109,75,4.43,male,Implausible,Test,tiedie,Plausible
2,exp2_109,75,4.43,male,Implausible,Test,goatscoats,Plausible
2,exp2_109,75,4.43,male,Implausible,Test,capcup,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,book_table,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_110,100,4.83,male,Plausible,Exposure,house_door,Plausible
2,exp2_110,100,4.83,male,Plausible,Test,capcup,Plausible
2,exp2_110,100,4.83,male,Plausible,Test,tiedie,Plausible
2,exp2_110,100,4.83,male,Plausible,Test,penpan,Plausible
2,exp2_110,100,4.83,male,Plausible,Test,goatscoats,Implausible
2,exp2_110,100,4.83,male,Plausible,Test,bugsbags,Implausible
2,exp2_110,100,4.83,male,Plausible,Test,vanfan,Implausible
2,exp2_110,100,4.83,male,Plausible,Test,ballbowl,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,house_door,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,book_table,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_111,95,4.42,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_111,95,4.42,male,Plausible,Test,penpan,Plausible
2,exp2_111,95,4.42,male,Plausible,Test,capcup,Implausible
2,exp2_111,95,4.42,male,Plausible,Test,vanfan,Plausible
2,exp2_111,95,4.42,male,Plausible,Test,bugsbags,Implausible
2,exp2_111,95,4.42,male,Plausible,Test,goatscoats,Implausible
2,exp2_111,95,4.42,male,Plausible,Test,tiedie,Plausible
2,exp2_111,95,4.42,male,Plausible,Test,ballbowl,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,flowers_basket,Implausible
2,exp2_112,100,5.58,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,book_table,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,house_door,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_112,100,5.58,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_112,100,5.58,female,Plausible,Test,ballbowl,Implausible
2,exp2_112,100,5.58,female,Plausible,Test,bugsbags,Plausible
2,exp2_112,100,5.58,female,Plausible,Test,goatscoats,Plausible
2,exp2_112,100,5.58,female,Plausible,Test,capcup,Plausible
2,exp2_112,100,5.58,female,Plausible,Test,tiedie,Plausible
2,exp2_112,100,5.58,female,Plausible,Test,penpan,Plausible
2,exp2_112,100,5.58,female,Plausible,Test,vanfan,Implausible
2,exp2_113,100,5.52,male,Plausible,Exposure,book_table,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_113,100,5.52,male,Plausible,Exposure,house_door,Plausible
2,exp2_113,100,5.52,male,Plausible,Test,tiedie,Plausible
2,exp2_113,100,5.52,male,Plausible,Test,vanfan,Plausible
2,exp2_113,100,5.52,male,Plausible,Test,capcup,Implausible
2,exp2_113,100,5.52,male,Plausible,Test,bugsbags,Implausible
2,exp2_113,100,5.52,male,Plausible,Test,penpan,Plausible
2,exp2_113,100,5.52,male,Plausible,Test,goatscoats,Implausible
2,exp2_113,100,5.52,male,Plausible,Test,ballbowl,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,house_nose,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,book_plane,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_114,75,5.11,female,Implausible,Exposure,flowers_donut,Plausible
2,exp2_114,75,5.11,female,Implausible,Test,goatscoats,Plausible
2,exp2_114,75,5.11,female,Implausible,Test,tiedie,Implausible
2,exp2_114,75,5.11,female,Implausible,Test,penpan,Plausible
2,exp2_114,75,5.11,female,Implausible,Test,bugsbags,Implausible
2,exp2_114,75,5.11,female,Implausible,Test,vanfan,Implausible
2,exp2_114,75,5.11,female,Implausible,Test,capcup,Implausible
2,exp2_114,75,5.11,female,Implausible,Test,ballbowl,Plausible
2,exp2_115,100,4.81,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,book_plane,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,house_nose,Implausible
2,exp2_115,100,4.81,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_115,100,4.81,female,Implausible,Test,ballbowl,Plausible
2,exp2_115,100,4.81,female,Implausible,Test,vanfan,Plausible
2,exp2_115,100,4.81,female,Implausible,Test,penpan,Plausible
2,exp2_115,100,4.81,female,Implausible,Test,tiedie,Implausible
2,exp2_115,100,4.81,female,Implausible,Test,goatscoats,Implausible
2,exp2_115,100,4.81,female,Implausible,Test,capcup,Implausible
2,exp2_115,100,4.81,female,Implausible,Test,bugsbags,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,house_door,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,book_table,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_116,100,5.6,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_116,100,5.6,female,Plausible,Test,bugsbags,Implausible
2,exp2_116,100,5.6,female,Plausible,Test,tiedie,Plausible
2,exp2_116,100,5.6,female,Plausible,Test,capcup,Implausible
2,exp2_116,100,5.6,female,Plausible,Test,ballbowl,Implausible
2,exp2_116,100,5.6,female,Plausible,Test,goatscoats,Implausible
2,exp2_116,100,5.6,female,Plausible,Test,vanfan,Implausible
2,exp2_116,100,5.6,female,Plausible,Test,penpan,Plausible
2,exp2_117,100,5.61,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_117,100,5.61,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_117,100,5.61,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_117,100,5.61,female,Implausible,Exposure,book_plane,Implausible
2,exp2_117,100,5.61,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_117,100,5.61,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_117,100,5.61,female,Implausible,Exposure,house_nose,Implausible
2,exp2_117,100,5.61,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,tiedie,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,ballbowl,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,vanfan,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,goatscoats,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,penpan,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,capcup,Implausible
2,exp2_117,100,5.61,female,Implausible,Test,bugsbags,Implausible
2,exp2_118,95,5.69,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_118,95,5.69,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_118,95,5.69,male,Implausible,Exposure,book_plane,Implausible
2,exp2_118,95,5.69,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_118,95,5.69,male,Implausible,Exposure,wooden_apples,Plausible
2,exp2_118,95,5.69,male,Implausible,Exposure,flowers_donut,Plausible
2,exp2_118,95,5.69,male,Implausible,Exposure,house_nose,Implausible
2,exp2_118,95,5.69,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_118,95,5.69,male,Implausible,Test,tiedie,Plausible
2,exp2_118,95,5.69,male,Implausible,Test,vanfan,Implausible
2,exp2_118,95,5.69,male,Implausible,Test,ballbowl,Plausible
2,exp2_118,95,5.69,male,Implausible,Test,penpan,Plausible
2,exp2_118,95,5.69,male,Implausible,Test,capcup,Implausible
2,exp2_118,95,5.69,male,Implausible,Test,goatscoats,Implausible
2,exp2_118,95,5.69,male,Implausible,Test,bugsbags,Implausible
2,exp2_119,100,5.02,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,book_table,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,house_door,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_119,100,5.02,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_119,100,5.02,female,Plausible,Test,capcup,Implausible
2,exp2_119,100,5.02,female,Plausible,Test,ballbowl,Implausible
2,exp2_119,100,5.02,female,Plausible,Test,penpan,Implausible
2,exp2_119,100,5.02,female,Plausible,Test,bugsbags,Implausible
2,exp2_119,100,5.02,female,Plausible,Test,tiedie,Implausible
2,exp2_119,100,5.02,female,Plausible,Test,vanfan,Implausible
2,exp2_119,100,5.02,female,Plausible,Test,goatscoats,Plausible
2,exp2_120,75,3.74,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,book_plane,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_120,75,3.74,male,Implausible,Exposure,house_nose,Implausible
2,exp2_120,75,3.74,male,Implausible,Test,goatscoats,Plausible
2,exp2_120,75,3.74,male,Implausible,Test,vanfan,Plausible
2,exp2_120,75,3.74,male,Implausible,Test,tiedie,Plausible
2,exp2_120,75,3.74,male,Implausible,Test,ballbowl,Implausible
2,exp2_120,75,3.74,male,Implausible,Test,bugsbags,Plausible
2,exp2_120,75,3.74,male,Implausible,Test,capcup,Plausible
2,exp2_120,75,3.74,male,Implausible,Test,penpan,Implausible
2,exp2_121,95,5.75,male,Plausible,Exposure,shark_fish,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,cat_kittens,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,house_door,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,knife_fork,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,flowers_basket,Plausible
2,exp2_121,95,5.75,male,Plausible,Exposure,book_table,Plausible
2,exp2_121,95,5.75,male,Plausible,Test,penpan,Plausible
2,exp2_121,95,5.75,male,Plausible,Test,bugsbags,Plausible
2,exp2_121,95,5.75,male,Plausible,Test,tiedie,Plausible
2,exp2_121,95,5.75,male,Plausible,Test,vanfan,Implausible
2,exp2_121,95,5.75,male,Plausible,Test,capcup,Plausible
2,exp2_121,95,5.75,male,Plausible,Test,goatscoats,Implausible
2,exp2_121,95,5.75,male,Plausible,Test,ballbowl,Plausible
2,exp2_122,75,5.05,male,Implausible,Exposure,knife_camel,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,flowers_donut,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,shark_racecar,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,book_plane,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,cat_hammers,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,house_nose,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_122,75,5.05,male,Implausible,Exposure,wooden_apples,Implausible
2,exp2_122,75,5.05,male,Implausible,Test,tiedie,Implausible
2,exp2_122,75,5.05,male,Implausible,Test,ballbowl,Plausible
2,exp2_122,75,5.05,male,Implausible,Test,penpan,Plausible
2,exp2_122,75,5.05,male,Implausible,Test,goatscoats,Implausible
2,exp2_122,75,5.05,male,Implausible,Test,capcup,Implausible
2,exp2_122,75,5.05,male,Implausible,Test,bugsbags,Implausible
2,exp2_122,75,5.05,male,Implausible,Test,vanfan,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,book_plane,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,house_nose,Implausible
2,exp2_123,100,5.9,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_123,100,5.9,female,Implausible,Test,goatscoats,Implausible
2,exp2_123,100,5.9,female,Implausible,Test,vanfan,Implausible
2,exp2_123,100,5.9,female,Implausible,Test,tiedie,Plausible
2,exp2_123,100,5.9,female,Implausible,Test,penpan,Plausible
2,exp2_123,100,5.9,female,Implausible,Test,bugsbags,Implausible
2,exp2_123,100,5.9,female,Implausible,Test,ballbowl,Implausible
2,exp2_123,100,5.9,female,Implausible,Test,capcup,Implausible
2,exp2_124,10,3.54,female,Implausible,Exposure,house_nose,Implausible
2,exp2_124,10,3.54,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_124,10,3.54,female,Implausible,Exposure,book_plane,Plausible
2,exp2_124,10,3.54,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_124,10,3.54,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_124,10,3.54,female,Implausible,Exposure,flowers_donut,Plausible
2,exp2_124,10,3.54,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_124,10,3.54,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_124,10,3.54,female,Implausible,Test,goatscoats,Implausible
2,exp2_124,10,3.54,female,Implausible,Test,penpan,Plausible
2,exp2_124,10,3.54,female,Implausible,Test,tiedie,Plausible
2,exp2_124,10,3.54,female,Implausible,Test,capcup,Plausible
2,exp2_124,10,3.54,female,Implausible,Test,ballbowl,Implausible
2,exp2_124,10,3.54,female,Implausible,Test,bugsbags,Plausible
2,exp2_124,10,3.54,female,Implausible,Test,vanfan,Plausible
2,exp2_125,100,5.1,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_125,100,5.1,female,Implausible,Exposure,cat_hammers,Plausible
2,exp2_125,100,5.1,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_125,100,5.1,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_125,100,5.1,female,Implausible,Exposure,house_nose,Implausible
2,exp2_125,100,5.1,female,Implausible,Exposure,flowers_donut,Plausible
2,exp2_125,100,5.1,female,Implausible,Exposure,knife_camel,Plausible
2,exp2_125,100,5.1,female,Implausible,Exposure,book_plane,Implausible
2,exp2_125,100,5.1,female,Implausible,Test,ballbowl,Implausible
2,exp2_125,100,5.1,female,Implausible,Test,tiedie,Implausible
2,exp2_125,100,5.1,female,Implausible,Test,goatscoats,Implausible
2,exp2_125,100,5.1,female,Implausible,Test,penpan,Implausible
2,exp2_125,100,5.1,female,Implausible,Test,capcup,Implausible
2,exp2_125,100,5.1,female,Implausible,Test,vanfan,Plausible
2,exp2_125,100,5.1,female,Implausible,Test,bugsbags,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,wooden_apples,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,book_plane,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,bread_ketchup,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,knife_camel,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,house_nose,Implausible
2,exp2_126,75,5.65,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_126,75,5.65,female,Implausible,Test,penpan,Plausible
2,exp2_126,75,5.65,female,Implausible,Test,goatscoats,Plausible
2,exp2_126,75,5.65,female,Implausible,Test,ballbowl,Implausible
2,exp2_126,75,5.65,female,Implausible,Test,vanfan,Implausible
2,exp2_126,75,5.65,female,Implausible,Test,tiedie,Plausible
2,exp2_126,75,5.65,female,Implausible,Test,capcup,Implausible
2,exp2_126,75,5.65,female,Implausible,Test,bugsbags,Implausible
2,exp2_127,100,5.64,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,house_door,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,book_table,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_127,100,5.64,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_127,100,5.64,female,Plausible,Test,bugsbags,Implausible
2,exp2_127,100,5.64,female,Plausible,Test,vanfan,Implausible
2,exp2_127,100,5.64,female,Plausible,Test,ballbowl,Implausible
2,exp2_127,100,5.64,female,Plausible,Test,capcup,Implausible
2,exp2_127,100,5.64,female,Plausible,Test,penpan,Plausible
2,exp2_127,100,5.64,female,Plausible,Test,goatscoats,Implausible
2,exp2_127,100,5.64,female,Plausible,Test,tiedie,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,book_table,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,house_door,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_128,100,5.47,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_128,100,5.47,female,Plausible,Test,vanfan,Implausible
2,exp2_128,100,5.47,female,Plausible,Test,tiedie,Plausible
2,exp2_128,100,5.47,female,Plausible,Test,penpan,Plausible
2,exp2_128,100,5.47,female,Plausible,Test,goatscoats,Plausible
2,exp2_128,100,5.47,female,Plausible,Test,bugsbags,Implausible
2,exp2_128,100,5.47,female,Plausible,Test,ballbowl,Implausible
2,exp2_128,100,5.47,female,Plausible,Test,capcup,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,cat_kittens,Implausible
2,exp2_129,95,5.95,female,Plausible,Exposure,book_table,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_129,95,5.95,female,Plausible,Exposure,house_door,Plausible
2,exp2_129,95,5.95,female,Plausible,Test,capcup,Implausible
2,exp2_129,95,5.95,female,Plausible,Test,ballbowl,Implausible
2,exp2_129,95,5.95,female,Plausible,Test,goatscoats,Implausible
2,exp2_129,95,5.95,female,Plausible,Test,tiedie,Implausible
2,exp2_129,95,5.95,female,Plausible,Test,vanfan,Implausible
2,exp2_129,95,5.95,female,Plausible,Test,bugsbags,Implausible
2,exp2_129,95,5.95,female,Plausible,Test,penpan,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,book_table,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_130,75,5.84,female,Plausible,Exposure,house_door,Plausible
2,exp2_130,75,5.84,female,Plausible,Test,bugsbags,Plausible
2,exp2_130,75,5.84,female,Plausible,Test,goatscoats,Plausible
2,exp2_130,75,5.84,female,Plausible,Test,tiedie,Plausible
2,exp2_130,75,5.84,female,Plausible,Test,vanfan,Implausible
2,exp2_130,75,5.84,female,Plausible,Test,penpan,Plausible
2,exp2_130,75,5.84,female,Plausible,Test,ballbowl,Plausible
2,exp2_130,75,5.84,female,Plausible,Test,capcup,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,house_door,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,book_table,Plausible
2,exp2_131,75,5.52,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_131,75,5.52,female,Plausible,Test,tiedie,Plausible
2,exp2_131,75,5.52,female,Plausible,Test,capcup,Plausible
2,exp2_131,75,5.52,female,Plausible,Test,vanfan,Implausible
2,exp2_131,75,5.52,female,Plausible,Test,bugsbags,Plausible
2,exp2_131,75,5.52,female,Plausible,Test,penpan,Plausible
2,exp2_131,75,5.52,female,Plausible,Test,ballbowl,Plausible
2,exp2_131,75,5.52,female,Plausible,Test,goatscoats,Plausible
2,exp2_132,75,3.93,female,Implausible,Exposure,shark_racecar,Implausible
2,exp2_132,75,3.93,female,Implausible,Exposure,book_plane,Implausible
2,exp2_132,75,3.93,female,Implausible,Exposure,flowers_donut,Implausible
2,exp2_132,75,3.93,female,Implausible,Exposure,knife_camel,Plausible
2,exp2_132,75,3.93,female,Implausible,Exposure,cat_hammers,Implausible
2,exp2_132,75,3.93,female,Implausible,Exposure,house_nose,Implausible
2,exp2_132,75,3.93,female,Implausible,Exposure,bread_ketchup,Plausible
2,exp2_132,75,3.93,female,Implausible,Exposure,wooden_apples,Plausible
2,exp2_132,75,3.93,female,Implausible,Test,ballbowl,Plausible
2,exp2_132,75,3.93,female,Implausible,Test,penpan,Plausible
2,exp2_132,75,3.93,female,Implausible,Test,goatscoats,Plausible
2,exp2_132,75,3.93,female,Implausible,Test,bugsbags,Implausible
2,exp2_132,75,3.93,female,Implausible,Test,capcup,Implausible
2,exp2_132,75,3.93,female,Implausible,Test,vanfan,Plausible
2,exp2_132,75,3.93,female,Implausible,Test,tiedie,Implausible
2,exp2_133,95,5.22,female,Plausible,Exposure,cat_kittens,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,wooden_blocks,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,house_door,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,flowers_basket,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,book_table,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,shark_fish,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,bread_peanutbutter,Plausible
2,exp2_133,95,5.22,female,Plausible,Exposure,knife_fork,Plausible
2,exp2_133,95,5.22,female,Plausible,Test,ballbowl,Implausible
2,exp2_133,95,5.22,female,Plausible,Test,vanfan,Plausible
2,exp2_133,95,5.22,female,Plausible,Test,tiedie,Plausible
2,exp2_133,95,5.22,female,Plausible,Test,capcup,Plausible
2,exp2_133,95,5.22,female,Plausible,Test,goatscoats,Plausible
2,exp2_133,95,5.22,female,Plausible,Test,penpan,Plausible
2,exp2_133,95,5.22,female,Plausible,Test,bugsbags,Implausible
2,exp2_134,100,4.93,female,Implausible,Exposure,bread_ketchup,Plausible
